Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,label
Alschu Chemie GmbH,31189,0.012713048,0.021400778,0.028481013,0,0.02417962,0,0,cluster_0
LARRAGARD LIMITED,23209,0.015646829,0.005836576,0.009493671,0.016393443,0.043177893,0.001865403,0,cluster_0
Azelis France Sas,763,0.027521654,0.007782101,0,0,0.136442142,0,0,cluster_1
Schaumaplast GmbH & Co. KG,18137,0.01494831,0.065175097,0.018987342,0,0.015544041,0,0,cluster_0
Handelsvertretung Sabine Alisch e.K.,20347,0.008801341,0.062256809,0,0,0.100172712,0,0,cluster_1
Nordic Color Danmark ApS​,1566,0.062866723,0.063229572,0,0,0.044905009,0,0,cluster_1
AFFIX Labs Oy,29159,0.03576418,0.038910506,0.006329114,0,0.070811744,0,0,cluster_1
Nortem Chem S.A,30798,0.045683152,0.011673152,0.015822785,0,0.050086356,0,0,cluster_0
Repsol,32587,0.039536183,0.025291829,0.012658228,0,0.055267703,0,0,cluster_1
LEVACO Chemicals GmbH,1956,0.008521934,0.055447471,0.006329114,0,0.081174439,0,0,cluster_1
Visater,16193,0.019977647,0.061284047,0.015822785,0,0.025906736,0,0,cluster_1
CHEMPIA CO. LTD,2885,0.060631461,0.045719844,0,0,0.063903282,0,0,cluster_1
Matt Wild LLC DBA therawick,26074,0.009080749,0.068093385,0.015822785,0,0.029360967,0,0,cluster_1
INGEVITY,13991,0.003911707,0.005836576,0.006329114,0.032786885,0.003454231,3.33E-05,0,cluster_0
William Blythe,29872,0.027102543,0.041828794,0.012658228,0,0.050086356,0,0,cluster_1
AB Novoselski,31969,0.018021794,0.022373541,0.015822785,0,0.065630397,0,0,cluster_0
Lohmann Laborservice GmbH,15325,0.010896899,0.092412451,0,0,0.065630397,0,0,cluster_1
CPS ITALIA SRL,31997,0.004330819,0.15077821,0,0,0.013816926,0,0,cluster_1
Oilchem Corporation,28530,0.013970383,0.025291829,0.028481013,0,0.015544041,0,0,cluster_0
Casale SA,24695,0.008242526,0.022373541,0.028481013,0,0.02417962,0,0,cluster_0
ACRILOVE d.o.o.,27265,0.01788209,0.060311284,0.009493671,0,0.051813472,0,0,cluster_1
ROTEX INTEGRATED BUSINESS LTD,29467,0.017602682,0.040856031,0.022151899,0,0.020725389,0,0,cluster_0
Tint Production,34472,0.008941045,0.144941634,0,0,0.013816926,0,0,cluster_1
Kamig KG,24287,0.027940766,0.008754864,0.006329114,0.016393443,0.037996546,9.52E-04,0,cluster_0
HISPANAMER,23352,0.012014529,0.038910506,0.012658228,0,0.065630397,0,0,cluster_1
Solid Chemicals GmbH,16563,0.015227717,0.017509728,0.003164557,0.016393443,0.04835924,0.003412241,0,cluster_0
"Tecnicola, SA",30655,0.020396759,0.013618677,0.022151899,0,0.043177893,0,0,cluster_0
STEINER,22669,0.021933501,0.037937743,0.012658228,0,0.055267703,0,0,cluster_1
CVA WELLS,25031,0.010198379,0.031128405,0,0,0.124352332,0,0,cluster_1
Glue Chim prod srl,24507,0.010617491,0.030155642,0.022151899,0,0.03626943,0,0,cluster_0
BIN Commerce doo,24040,0.014808606,0.050583658,0.018987342,0,0.02417962,0,0,cluster_0
P&J Partners LTD,28929,0.012852752,0.024319066,0.022151899,0,0.039723661,0,0,cluster_0
Banyan Recycling Nahid Giersch E.K.,952,0.016345348,0.072957198,0,0,0.075993092,0,0,cluster_1
Oxytabs GmbH,30093,0.021234982,0.043774319,0.009493671,0,0.062176166,0,0,cluster_1
Tintes Egara,33610,0.019279128,0.056420233,0.015822785,0,0.025906736,0,0,cluster_0
Silvaprodukt d.o.o.,7523,0.019418832,0.060311284,0.009493671,0,0.046632124,0,0,cluster_1
Newtech Chemical Company,27951,0.009918972,0.046692607,0.022151899,0,0.018998273,0,0,cluster_0
Gebr.Hoffsümmer Spezialpapier GmbH&Co.KG,32459,0.031852473,0.05155642,0.006329114,0,0.055267703,0,0,cluster_1
A&A Automotive limited,32700,0.018021794,0.034046693,0.015822785,0,0.04835924,0,0,cluster_0
hubergroup Deutschland GmbH,24898,0.008661637,0.013618677,0.012658228,0.016393443,0.020725389,0.002189299,0,cluster_0
Wall Chemie GmbH,31682,0.020117351,0.031128405,0.018987342,0,0.03626943,0,0,cluster_0
Blagoleks,27903,0.012992456,0.01459144,0.025316456,0,0.034542314,0,0,cluster_0
Eurolux gradnja,31725,0.006845488,0.026264591,0.03164557,0,0.003454231,0,0,cluster_0
SKINPLAST SRL,23789,0.008941045,0.030155642,0.025316456,0,0.022452504,0,0,cluster_0
BS Chemical,32971,0.026962839,0.056420233,0.009493671,0,0.041450777,0,0,cluster_1
Groupe Bordet,30485,0.019977647,0.074902724,0.012658228,0,0.017271157,0,0,cluster_1
Whale Spray SL,23700,0.013411567,0.058365759,0.015822785,0,0.027633851,0,0,cluster_0
HECK Wall Systems GmbH,24801,0.006426376,0.029182879,0.003164557,0.016393443,0.04835924,0,0,cluster_0
Akemi chemisch technische Spezialfabrik GmbH,15532,0.006007265,0.017509728,0.012658228,0.016393443,0.022452504,0,0,cluster_0
Algotrio Kimya A.Ş.,35743,0.064403465,0.070038911,0,0,0.027633851,0,0,cluster_1
CoTra UG,21590,0.023190835,0.08463035,0.003164557,0,0.041450777,0,0,cluster_1
Sarco Chemicals srl,21198,0.012014529,0.06614786,0.012658228,0,0.032815199,0,0,cluster_1
ProKalk,14742,0.01424979,0.05155642,0.012658228,0,0.044905009,0,0,cluster_1
GXC Coatings GmbH,14316,0.021374686,0.035019455,0.015822785,0,0.041450777,0,0,cluster_0
Kemper Farben GmbH,24699,0.013411567,0.007782101,0.006329114,0.016393443,0.04835924,1.14E-04,0,cluster_0
ReUse srl,34007,0.020257055,0.035019455,0.009493671,0,0.067357513,0,0,cluster_1
Chemetall,17148,0.012573345,0.049610895,0.009493671,0,0.06044905,0,0,cluster_1
Syskem Chemie Gmbh,144,0.015507125,0.03307393,0.015822785,0,0.04835924,0,0,cluster_0
Specialty Surfaces Oy,21362,0.003772003,0.022373541,0.028481013,0,0.018998273,0,0,cluster_0
HDS-Chemie Handels GesmbH,9165,0.010198379,0.046692607,0.009493671,0,0.063903282,0,0,cluster_1
Polihim-SS Ltd,21645,0.01424979,0.01459144,0.025316456,0,0.027633851,0,0,cluster_0
Solmaster Oy,4805,0.017183571,0.063229572,0.006329114,0,0.051813472,0,0,cluster_1
Haska Plastics LLC,17210,0.009779268,0.012645914,0.028481013,0,0.020725389,0,0,cluster_0
Beck & Jørgensen,28953,0.018720313,0.096303502,0.003164557,0,0.029360967,0,0,cluster_1
Bhealthier,23739,0.016205644,0.009727626,0.006329114,0.016393443,0.039723661,1.63E-04,0,cluster_0
Signatekma Boya ve Sinyalizasyon San. Tic. A.Ş.,18566,0.006146968,0.030155642,0.025316456,0,0.018998273,0,0,cluster_0
PMS International S.L,24366,0.007124895,0.050583658,0.018987342,0,0.022452504,0,0,cluster_0
SEMKIM Boya ve Kimyevi Mad. San. Tic. Ltd. Şti.,8683,0.017742386,0.034046693,0.012658228,0,0.053540587,0,0,cluster_0
Creartec trend-design-gmbh,9077,0.002235261,0.037937743,0.009493671,0.016393443,0.01208981,0,0,cluster_0
Leavs AB,17426,0.014110087,0.049610895,0.012658228,0,0.041450777,0,0,cluster_0
Spiver Srl,18419,0.008941045,0.034046693,0.022151899,0,0.02417962,0,0,cluster_0
MAV,14791,0.01131601,0.028210117,0.022151899,0,0.027633851,0,0,cluster_0
Tribotecc,28770,0.012713048,0.030155642,0.022151899,0,0.02417962,0,0,cluster_0
"SANYO TRADING CO.,LTD.",5419,0.088432523,0.01848249,0,0,0.04835924,0,0,cluster_1
Globachem Discovery Ltd,13806,0.008941045,0.025291829,0.028481013,0,0.006908463,0,0,cluster_0
Jobachem Gmbh,989,0.031852473,0.010700389,0.006329114,0,0.086355786,0,0,cluster_1
Oy Celego Ab,2272,0.033668623,0.022373541,0.015822785,0,0.034542314,0,0,cluster_0
Laboratoris Bleuet S.L,22116,0.005169042,0.029182879,0.025316456,0,0.017271157,0,0,cluster_0
Scandir Chemicals AB,17963,0.013690975,0.065175097,0.015822785,0,0.010362694,0,0,cluster_0
Evolube Kft.,29307,0.022352612,0.071984436,0.006329114,0,0.032815199,0,0,cluster_1
Artech GmbH,20169,0.013690975,0.01848249,0.025316456,0,0.018998273,0,0,cluster_0
Carmatod,24731,0.008661637,0.021400778,0.025316456,0,0.020725389,0,0,cluster_0
CENTRAL CHIMICA S.R.L.,31624,0.013411567,0.039883268,0.018987342,0,0.022452504,0,0,cluster_0
Chemence Ltd,16349,0.003772003,0,0.015822785,0.016393443,0.018998273,0,0,cluster_0
Oxford Nanosystems Ltd,23092,0.008661637,0.043774319,0.012658228,0,0.04835924,0,0,cluster_0
IRTECON S.L.,24013,0.009220453,0.037937743,0.022151899,0,0.015544041,0,0,cluster_0
Omya,26129,0.014110087,0.049610895,0.015822785,0,0.02417962,0,0,cluster_0
Huiles-et-Sens,24480,0.005169042,0.016536965,0.009493671,0.016393443,0.025906736,0,0,cluster_0
GEB SAS,17809,0.007823414,0.035019455,0.025316456,0,0.006908463,0,0,cluster_0
A. FLOROPOULOU SA,31078,0.01494831,0.024319066,0.006329114,0,0.086355786,0,0,cluster_1
NOGALES & POTRA AG. LDA,22894,0.006985191,0.019455253,0.028481013,0,0.010362694,0,0,cluster_0
Bulletliner France,34481,0.007264599,0.019455253,0.025316456,0,0.022452504,0,0,cluster_0
CEPSA,34005,0.012713048,0.082684825,0.006329114,0,0.029360967,0,0,cluster_1
IKENGA TURKEY PAZARLAM DIS TICARET A.S,18080,0.007823414,0.035992218,0.022151899,0,0.017271157,0,0,cluster_0
NEVENA COLOR D.O.O. LESKOVAC,19433,0.004610226,0.098249027,0.009493671,0,0.008635579,0,0,cluster_1
UAB Unitecha,31018,0.017462978,0.019455253,0.009493671,0,0.074265976,0,0,cluster_1
BONAZZI SRL,23305,0.009918972,0.035019455,0.022151899,0,0.015544041,0,0,cluster_0
RS Rittel GmbH,22114,0.019279128,0.053501946,0.009493671,0,0.037996546,0,0,cluster_1
Marketing Standard Ltd,32577,0.012852752,0.022373541,0.015822785,0,0.050086356,0,0,cluster_0
euro-lab trade gmbh,29834,0.009918972,0.035019455,0.018987342,0,0.027633851,0,0,cluster_0
Kroonint B.V.,21809,0.006286672,0.094357977,0.006329114,0,0.022452504,0,0,cluster_1
KEMIA TAU SRL,21641,0.002794077,0.017509728,0.028481013,0,0.013816926,0,0,cluster_0
Green CnT,25641,0.03394803,0.046692607,0,0,0.067357513,0,0,cluster_1
KMMI,30564,0.014389494,0.016536965,0.006329114,0.016393443,0.025906736,1.03E-04,0,cluster_0
Diana Group srl,12026,0.001117631,9.73E-04,0.009493671,0.016393443,0.003454231,0.019417786,0,cluster_0
HM Industrieservice GmbH,22472,0.01131601,0.024319066,0.009493671,0,0.074265976,0,0,cluster_1
Polyseam Limited,22778,0.004610226,0.025291829,0.003164557,0.016393443,0.039723661,0,0,cluster_0
Photocentric Ltd,33154,0.013690975,0.059338521,0.012658228,0,0.02417962,0,0,cluster_0
VMP Chemiekontor GmbH,5830,0.015926236,0.053501946,0.003164557,0,0.065630397,0,0,cluster_1
Technofond Gießereihilfsmittel GmbH,18341,0.006007265,0.023346304,0.012658228,0.016393443,0,0.00102118,0,cluster_0
intumescent systems ltd,3001,0.012573345,0.017509728,0.018987342,0,0.041450777,0,0,cluster_0
Tricogen Ltd,23498,0.014808606,0.031128405,0.006329114,0,0.075993092,0,0,cluster_1
Bondchem,20978,0.007404303,0.050583658,0.015822785,0,0.025906736,0,0,cluster_0
GB Therma-Chem Ltd,34067,0.010338083,0.089494163,0.003164557,0,0.034542314,0,0,cluster_1
Dema Boya,22375,0.011455714,0.015564202,0.003164557,0.016393443,0.041450777,0,0,cluster_0
Höganäs livs,31323,0.025006985,0.053501946,0.012658228,0,0.017271157,0,0,cluster_0
EigenArt,21413,0.008941045,0.01848249,0.025316456,0,0.017271157,0,0,cluster_0
Nectaris Spółka z o. o.,28769,0.011176306,0.037937743,0.009493671,0,0.058721934,0,0,cluster_1
"GTK GROUP, spol s r. o.",20139,0.003213188,0.021400778,0.009493671,0.016393443,0.017271157,6.33E-05,0,cluster_0
Teso IT Tech OU,27538,0.018161498,0.024319066,0.015822785,0,0.039723661,0,0,cluster_0
R-ImpeX,32173,0.010477787,0.031128405,0.018987342,0,0.027633851,0,0,cluster_0
"BAFO ENTERPRISE CO., LTD",23915,0.035205365,0.025291829,0,0,0.08462867,0,0,cluster_1
Atos for Production of Medicinal herbs( Atos Pharma),28403,0.010896899,0.022373541,0.015822785,0,0.04835924,0,0,cluster_0
nanoSaar Lab GmbH,11189,0.004330819,0.005836576,0.015822785,0.016393443,0.005181347,3.50E-04,0,cluster_0
VIDOFLEX SA,33377,0.021374686,0.032101167,0.015822785,0,0.027633851,0,0,cluster_0
Sagar Speciality Chemicals Private Limited,6314,0.00656608,0.007782101,0.03164557,0,0.003454231,0,0,cluster_0
Linde Eckstein GmbH + Co. KG,25600,0.011595418,0.082684825,0,0,0.050086356,0,0,cluster_1
Thode + Scobel GmbH & Co. KG,2524,0.013690975,0.028210117,0.022151899,0,0.013816926,0,0,cluster_0
Standart 2014,31542,0.023470243,0.035019455,0.012658228,0,0.034542314,0,0,cluster_0
University of Trento,30780,0.035065661,0.023346304,0.012658228,0,0.034542314,0,0,cluster_0
Ostec-Integra,21171,0.010338083,0.027237354,0.022151899,0,0.017271157,0,0,cluster_0
Biofarm d.o.o.,16511,0.015088013,0.04766537,0.015822785,0,0.017271157,0,0,cluster_0
T.I.P.C.I GROUP LIMITED,34299,0.029756915,0.035992218,0.006329114,0,0.051813472,0,0,cluster_1
Garden of Scents,24769,0.012713048,0.074902724,0.009493671,0,0.017271157,0,0,cluster_0
Richard Steinebach GmbH & Co. KG,18999,0.027661358,0.005836576,0.012658228,0,0.058721934,0,0,cluster_0
NOVASİA BOYA,25058,0.009080749,0.056420233,0.015822785,0,0.013816926,0,0,cluster_0
Aroma Praha a.s.,27925,0.012154233,0.046692607,0.003164557,0,0.070811744,0,0,cluster_1
GST Netherlands,22651,0.01494831,0.090466926,0.003164557,0,0.02417962,0,0,cluster_1
Hyperion robotics oy,18909,0.017323275,0.053501946,0.012658228,0,0.020725389,0,0,cluster_0
SEBA KIMYA A.S,25954,0.017043867,0.027237354,0.015822785,0,0.034542314,0,0,cluster_0
C.R.E. SRL,22978,0.010617491,0.071011673,0.009493671,0,0.022452504,0,0,cluster_0
KKF-Gesellschaft UG (haftungsbeschränkt),27255,0.01788209,0.019455253,0.006329114,0.016393443,0.013816926,0,0,cluster_0
NEXE DD TAJNOVAC 1 NAŠICE,16844,0.021234982,0.067120623,0.009493671,0,0.015544041,0,0,cluster_0
LLC Bina Group,29653,0.059793238,0.043774319,0,0,0.037996546,0,0,cluster_1
SEA-LAND CHEMICAL,5761,0.035624476,0.003891051,0,0,0.101899827,0,0,cluster_1
Pentagon Trade Sp. z o.o. Sp. k.,18946,0.00949986,0.052529183,0.006329114,0,0.053540587,0,0,cluster_1
moi composites srl,31399,0.016904163,0.027237354,0.018987342,0,0.020725389,0,0,cluster_0
Viva Decor GmbH,27292,0.01969824,0.030155642,0.006329114,0,0.065630397,0,0,cluster_1
Pentagram Lda,22945,0.010058676,0.034046693,0.018987342,0,0.020725389,0,0,cluster_0
Lifetime Technologies GmbH,7873,0.011036602,0.003891051,0.006329114,0.016393443,0.031088083,0.001874067,0,cluster_0
Beckers Industrial Coatings Spa,519,0.014529198,0.075875486,0.009493671,0,0.01208981,0,0,cluster_0
RD Engineering,33952,0.011176306,0.054474708,0.012658228,0,0.02417962,0,0,cluster_0
Novachim Romania SRL,6591,0.013551271,0.005836576,0.018987342,0,0.044905009,0,0,cluster_0
Chromos boje i lakovi d.d.,11386,0.008102822,0.039883268,0.003164557,0.016393443,0.013816926,0,0,cluster_0
Plantol Gmbh,32704,0.01131601,0.026264591,0.012658228,0,0.051813472,0,0,cluster_0
CHRYSO S.A.S,8668,0.012852752,0.037937743,0.006329114,0,0.063903282,0,0,cluster_1
MAXI COLOR S.A.,23445,0.013970383,0.003891051,0.006329114,0,0.09671848,0,0,cluster_1
Portsmouth Aviation Ltd,27773,0.012992456,0.065175097,0.006329114,0,0.03626943,0,0,cluster_1
SAN MARCO GROUP SPA,17573,0.012154233,0.038910506,0.012658228,0,0.037996546,0,0,cluster_0
Inoveco SRL,33705,0.019139424,0.065175097,0.009493671,0,0.017271157,0,0,cluster_0
Amonn Coatings GmbH,15203,0.008661637,0.042801556,0.009493671,0,0.050086356,0,0,cluster_0
Europak sp. z o.o.,28420,0.010617491,0.019455253,0.012658228,0,0.058721934,0,0,cluster_0
LRC Chemical Trade A.S.,18849,0.012713048,0.031128405,0.012658228,0,0.044905009,0,0,cluster_0
DSM Biomedical,19188,0.011036602,0.035019455,0.009493671,0,0.055267703,0,0,cluster_0
Clydebridge Chemicals Ltd,34312,0.012573345,0.043774319,0.018987342,0,0.006908463,0,0,cluster_0
Unitary Enterprises Chemical Production,15849,0.013411567,0.01459144,0.022151899,0,0.022452504,0,0,cluster_0
Dreamfields bv,16913,0.012573345,0.079766537,0.009493671,0,0.008635579,0,0,cluster_0
Interflux Electronics,31964,0.015367421,0.057392996,0.012658228,0,0.015544041,0,0,cluster_0
Fintech Ltd.,2431,0.008661637,0.041828794,0.009493671,0,0.050086356,0,0,cluster_0
KEMOTON GROUP Ltd.,10840,0.019977647,0.025291829,0.009493671,0,0.055267703,0,0,cluster_0
Luxfer MEL Technologies,21423,0.00656608,0.036964981,0.018987342,0,0.018998273,0,0,cluster_0
Chemical Centre,26013,0.011176306,9.73E-04,0,0,0.126079447,0,0,cluster_1
Norsk Lut AS,5999,0.011036602,0.025291829,0.015822785,0,0.037996546,0,0,cluster_0
Chemnovatic,14831,0.011595418,0.041828794,0.015822785,0,0.020725389,0,0,cluster_0
Umicore Specialty Materials Brugge NV,24230,0.007124895,0.039883268,0.012658228,0,0.039723661,0,0,cluster_0
Mader srl,22158,0.007683711,0.031128405,0.009493671,0,0.06044905,0,0,cluster_0
Siemens AG,24294,0.008102822,0.034046693,0.018987342,0,0.018998273,0,0,cluster_0
Amino Point,15721,0.002654373,0.007782101,0.03164557,0,0,0,0,cluster_0
"Azelis Americas Case, LLC",2485,0.021234982,0,0,0,0.115716753,0,0,cluster_1
ABA Stronalva,1519,0.007404303,0.026264591,0.015822785,0,0.039723661,0,0,cluster_0
The Clay and Paint Factory S.A.,26157,0.017183571,0.023346304,0.015822785,0,0.032815199,0,0,cluster_0
Hexigone,6964,0.00293378,0,0.009493671,0.016393443,0.020725389,0.004698496,0,cluster_0
CALDIC FRANCE,22327,0.012433641,0.055447471,0.006329114,0,0.043177893,0,0,cluster_1
İpek Porselen,33157,0.022492316,0.036964981,0.012658228,0,0.025906736,0,0,cluster_0
ELTON INTERNATIONAL TRADING COMPANY S.A,169,0.027242246,0.050583658,0.006329114,0,0.032815199,0,0,cluster_0
Ociquim SRL,31022,0.009918972,0.003891051,0.025316456,0,0.020725389,0,0,cluster_0
Derwick Ltd.,32143,0.002095557,0,0.03164557,0,0.006908463,0,0,cluster_0
JSC LAIKO MATAS,32927,0.017043867,0.029182879,0.015822785,0,0.025906736,0,0,cluster_0
Aimplas,19358,0.019837944,0.019455253,0.006329114,0,0.070811744,0,0,cluster_0
Menarini Turkey,34266,0.021374686,0.028210117,0.015822785,0,0.022452504,0,0,cluster_0
ICC-Chemol Co. Ltd.,20273,0.009918972,0.050583658,0.012658228,0,0.02417962,0,0,cluster_0
DOCO TECHNOLOGIES SLU,29276,0.031153954,0.009727626,0.006329114,0,0.069084629,0,0,cluster_0
OMAC Integrated LLC,32119,0.010058676,0.048638132,0.003164557,0,0.063903282,0,0,cluster_1
essetre srl,15151,0.008941045,0.045719844,0.015822785,0,0.017271157,0,0,cluster_0
Xtratherm Ltd,27376,0.014668902,0.058365759,0.006329114,0,0.03626943,0,0,cluster_1
BATILAR ELEKTRİK VE ELEKTROMARKET SAN VE TİC.LTD.ŞTİ.,34561,0.018580609,0.017509728,0.009493671,0,0.06044905,0,0,cluster_0
MICROTEX COMPOSITES SRL,33886,0.007683711,0.011673152,0.006329114,0.016393443,0.020725389,0.001715451,0,cluster_0
DONAUCHEM sro,23432,0.013551271,0.032101167,0.012658228,0,0.037996546,0,0,cluster_0
"KEMI - Pine Rosin Portugal, SA",9502,0.004889634,0.017509728,0.025316456,0,0.010362694,0,0,cluster_0
AKÇALI BOYA,16151,0.008102822,0.060311284,0.009493671,0,0.027633851,0,0,cluster_0
Bombay Wellprint Inks Pvt. Ltd.,24966,0.001257334,9.73E-04,0.03164557,0,0.005181347,0,0,cluster_0
Chemmax,11989,0.003213188,0.013618677,0.025316456,0,0.015544041,0,0,cluster_0
Max Lehner AG,35411,0.012573345,0.046692607,0.009493671,0,0.03626943,0,0,cluster_0
Kluthe France,19745,0.00656608,0.021400778,0.018987342,0,0.029360967,0,0,cluster_0
ALLCHITAL SRL,2190,0.015507125,0.046692607,0.009493671,0,0.032815199,0,0,cluster_0
Oxy'Pharm,29490,0.01131601,0.01459144,0.003164557,0.016393443,0.027633851,4.92E-04,0,cluster_0
Solvias AG,31975,0.018860017,0.016536965,0.003164557,0,0.08462867,0,0,cluster_1
CRIMOLARA PRODUTOS QUIMICOS SA,19963,0.001397038,0.002918288,0.03164557,0,0.001727116,0,0,cluster_0
"HARIMATEC CZECH,s.r.o.",34862,0.007963118,0.038910506,0.015822785,0,0.022452504,0,0,cluster_0
VARIACHEM KFT,1726,0.042889075,0.044747082,0,0,0.044905009,0,0,cluster_1
Iqoxe,28893,0.004889634,0.055447471,0.006329114,0,0.046632124,0,0,cluster_1
FIS Chemicals Ltd,18216,0.010757195,0.038910506,0.015822785,0,0.018998273,0,0,cluster_0
Vekker OÜ,4716,0.018021794,0.063229572,0.003164557,0,0.037996546,0,0,cluster_1
Alchemy Agencies Ltd,1148,0.035624476,0.049610895,0,0,0.046632124,0,0,cluster_1
Farmatic d.o.o.,18361,0.016345348,0.037937743,0.015822785,0,0.013816926,0,0,cluster_0
Ezelkim Kimya,33867,0.016764459,0.021400778,0.018987342,0,0.017271157,0,0,cluster_0
Worthcoatings Ltd.,8188,0.012713048,0.059338521,0.003164557,0,0.046632124,0,0,cluster_1
Azelis UK LTD,17563,0.023470243,0.01459144,0,0,0.093264249,0,0,cluster_1
Ricche Ltd,16033,0.012014529,0.024319066,0,0,0.094991364,0,0,cluster_1
Kesvi Maxiple Llp,922,0.031433361,0.01459144,0.012658228,0,0.034542314,0,0,cluster_0
SC NATURE LIFE INDUSTRY SRL,25300,0.008102822,0.020428016,0.022151899,0,0.013816926,0,0,cluster_0
NPT srl,28819,5.59E-04,0,0.03164557,0,0.003454231,0,0,cluster_0
Watch Water East GmbH,28714,0.013551271,0.027237354,0.009493671,0,0.051813472,0,0,cluster_0
Vivere GmbH,1914,0.008941045,0.06614786,0,0,0.055267703,0,0,cluster_1
BPA DIS TICARET A.S.,24607,0.010198379,0.03307393,0.012658228,0,0.03626943,0,0,cluster_0
Lacover LLC,19527,5.59E-04,0.002918288,0.03164557,0,0,0,0,cluster_0
Leeson Polyurethanes Ltd,6123,0.008102822,0.064202335,0.003164557,0,0.044905009,0,0,cluster_1
BIOENTECH KUNSTSTOFF GmbH,27819,0.016624756,0.036964981,0.009493671,0,0.037996546,0,0,cluster_0
Aventel,29405,0.018161498,0.025291829,0.012658228,0,0.034542314,0,0,cluster_0
Chromos-commerce d.o.o.,5169,0.011735122,0.056420233,0.009493671,0,0.022452504,0,0,cluster_0
Ursa Sanayi Hammaddeleri Ltd. Şti.,16249,0.01131601,0.041828794,0.015822785,0,0.01208981,0,0,cluster_0
UAB Valentis,23685,0.00949986,0.023346304,0.012658228,0,0.044905009,0,0,cluster_0
Cofermin Chemicals Gmbh & Co. Kg,149,0.021095278,0.024319066,0,0,0.082901554,0,0,cluster_1
